Country Code,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,9000R,9012R,0010R,1012R
DMA,3.1.8_WASTE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
DMA,2.1.8_SHARE.WASTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
DOM,1.2_ACCESS.ELECTRICITY.RURAL,48.4,,,,,,,,,,76.4,,,,,,,,,,93.9,,96.6546,,,,
DOM,1.1_ACCESS.ELECTRICITY.TOT,78.2,,,,,,,,,,90,,,,,,,,,,98,,98,,,,
DOM,1.3_ACCESS.ELECTRICITY.URBAN,100,,,,,,,,,,98.42571827,,,,,,,,,,99.83574913,,98.57095499,,,,
DOM,2.2_ACCESS.NONSOLIDFUEL.RURAL,,,,,,,,,,,,,,,,,,,,,73.80377352,,76.84168667,,,,
DOM,2.1_ACCESS.NONSOLIDFUEL.TOT,67.84255803,,,,,,,,,,80.80479056,,,,,,,,,,89.01219442,,90.5410789,,,,
DOM,2.3_ACCESS.NONSOLIDFUEL.URBAN,,,,,,,,,,,,,,,,,,,,,95.82166894,,96.35476728,,,,
DOM,3.1.9_BIOGAS.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DOM,2.1.9_SHARE.BIOGAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DOM,18.2_DECOMP.ACTIVITY.INDEX,1,1.004648078,1.063442085,1.111728189,1.142039887,1.191416041,1.249679152,1.320997797,1.378614404,1.455324221,1.503858875,1.542335518,1.666306076,1.688861668,1.712767854,1.81936906,1.94904894,2.082090037,2.169865038,2.224153715,2.352978484,2.4254913,2.490086586,,,,
DOM,18.5_DECOMP.ACTIVITY.RATE,,,,,,,,,,,,,,,,,,,,,,,,,4.23408243,,2.872251816
DOM,18.1_DECOMP.EFFICIENCY.IND,1,0.975718324,1.01456721,1.007560001,1.074561703,1.070014661,1.110966596,1.141340308,1.058920766,1.057151071,1.069997381,0.993342105,0.874414439,0.847157473,0.880567694,0.8160513,0.77348474,0.707490408,0.652105843,0.625534973,0.621087652,0.611955803,0.639006953,,,,
DOM,18.4_DECOMP.EFFICIENCY.RATE,,,,,,,,,,,,,,,,,,,,,,,,,-2.01505691,,1.432316598
DOM,18.3_DECOMP.STRUCTURE.INDE,1,1.013330747,1.022225178,1.03764177,1.054361152,1.067726784,1.078980547,1.094646499,1.139562859,1.176051376,1.201327842,1.274480467,1.317423479,1.329852788,1.35303322,1.408531794,1.44546038,1.463810965,1.50252737,1.528332079,1.531530043,1.51401295,1.510617423,,,,
DOM,18.6_DECOMP.STRUCTURE.RATE,,,,,,,,,,,,,,,,,,,,,,,,,1.892773987,,-0.685082886
DOM,8.1.2_FINAL.ENERGY.INTENSITY,2.645510537,2.602750078,2.612924506,2.569677987,2.797733692,2.792344569,2.871661608,2.928987396,2.758801451,2.813293528,2.844541871,2.827740404,2.644619458,2.59947708,2.712599659,2.553386158,2.406714556,2.21722781,2.07737959,2.011837106,1.967355954,1.889900743,1.946557059,,,,
DOM,6.1_PRIMARY.ENERGY.INTENSITY,4.78123838,4.765714209,4.784914083,4.315745839,4.852428896,4.831090224,4.706795775,4.869574084,4.610092274,4.457822646,4.650609936,4.443334895,4.390414647,4.34052955,3.785133772,3.746531536,3.540541032,3.313611379,3.113192744,2.937663935,2.855308982,2.772778559,2.792630176,,,,
DOM,14.1_AGR.ENERGY.INTENSITY,0.370557843,0.328126137,0.40113679,0.346038354,0.474330048,0.481326569,0.546113147,0.672067459,0.765431804,0.909277964,0.861261438,0.786432057,1.188951307,1.234658129,1.276368188,1.192773082,1.159645587,1.07865011,1.069283317,1.009040481,1.043827752,0.942293422,1.226424324,,,,
DOM,13.1_INDUSTRY.ENERGY.INTENSITY,1.418702696,1.429917133,1.461954126,1.396401938,1.633063679,1.553944933,1.564105473,1.581089849,1.456256741,1.475842309,1.531492656,1.953258344,1.464755163,1.97001066,1.963386289,1.884549479,1.980002745,1.836333067,1.830918748,1.748527965,1.739239701,1.638966187,1.830919627,,,,
DOM,17.1_HOUSEHOLD.ENERG.INTENSITY,21.60395539,21.57916576,23.91848925,24.58585789,24.04416495,24.08022796,25.95724378,26.49466602,22.24285304,22.49962892,24.04649436,22.26819021,21.46384004,16.99193705,16.54112704,18.61990566,18.86997284,17.98501076,18.17716508,17.90381102,17.53054714,16.80272079,15.86563905,,,,
DOM,15.1_SERVICES.ENERGY.INTENSITY,,,,,,,,,,,,0.012838215,0.012310008,0.196767725,0.155003026,0.168282262,0.214054185,0.203149146,0.208169023,0.216537276,0.196298168,0.197149667,0.178315849,,,,
DOM,16.1_TRANS.ENERGY.INTENSITY,24.84965556,23.18548722,22.33869314,21.85698171,24.14845355,24.52717474,24.91124429,25.79351298,25.6712562,25.75297455,24.36647324,19.13179176,16.84643882,14.11664972,15.91184697,12.91663484,1.726279354,9.433628342,7.624752972,7.145733833,7.246865586,7.448554119,7.846237392,,,,
DOM,10.1_ENERGY.SAVINGS,0,2300.098214,-1242.996196,-177.9718954,-7563.996252,-7184.799533,-12521.59732,-17131.13364,-6238.366464,-6736.88252,-9295.721701,1986.819928,28104.69642,35261.20905,30977.89452,49259.68386,64721.31754,90254.7,112625.6532,131996.8099,142350.5961,150422.0445,139539.6797,,,,
DOM,9.1_FINAL.PRIMARY.RATIO,65.80813693,64.16304454,64.82128222,65.39125688,62.74359569,63.31476572,66.33311286,65.43062757,66.21668426,69.51072271,69.47364656,69.67888561,67.75493769,66.32346021,76.74111576,68.36190447,68.33104394,66.62285051,70.42656918,69.28123733,67.97255717,,,,,,
DOM,6.1.2_GDP.PPP,34547426183,34873601878,38539927109,41323520120,42275306740,44597755376,47778185146,51602482205,55220124650,58928351548,62261695561,63388152515,67057190193,66887294897,67764828259,74041714938,81942820989,88887167601,93558765531,96790336244,1.04E+11,1.09E+11,1.13E+11,,,,
DOM,3.1.7_GEOTHERMAL.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DOM,2.1.7_SHARE.GEOTHERMAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DOM,3.1.3_HYDRO.CONSUM,1054.777472,1591.654583,1307.398097,2769.574302,1305.005195,1466.802476,2275.442029,1629.377743,1823.785561,2726.572325,1855.281571,2115.118882,2112.759441,3660.054904,4897.51115,5833.682932,5352.32702,5186.084526,4231.866437,4499.394952,4408.336473,4695.102307,5472.100865,,,,
DOM,2.1.3_SHARE.HYDRO,1.154079302,1.75355564,1.298285174,2.608176678,1.103364738,1.177849021,1.658451839,1.078037043,1.197170329,1.644665881,1.047554329,1.180013976,1.191355873,2.105028478,2.664313888,3.085672657,2.713983137,2.631420211,2.177366862,2.310624128,2.148511057,2.279851643,2.483267012,,,,
DOM,3.1.4_BIOFUELS.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DOM,2.1.4_SHARE.BIOFUELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DOM,3.1.10_MARINE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DOM,2.1.10_SHARE.MARINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DOM,8.1_FINAL.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,,,0.728016838,-1.384875073,-3.619969077,-0.530004712
DOM,7.1_PRIMARY.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,,,-0.276628759,-2.414534594,-4.7611112,-1.103674067
DOM,4.1.2_REN.ELECTRICITY.OUTPUT,374,532,559,1164,578,645,903,713,765,1136,779,734,910,1238,1670,1937,1778,1738,1413,1492,1464,1558,1814,,,,
DOM,4.1_SHARE.RE.IN.ELECTRICITY,10.11357491,13.65853659,10.01612614,21.74481599,10.22465947,11.77651999,13.65079365,9.853510227,9.944105031,14.79937467,9.123916608,7.120682965,8.69814567,9.076246334,14.60428509,15.26639344,12.82828283,12.11234232,9.58031053,10.37480008,9.548656405,9.802441173,10.69197218,,,,
DOM,3.1_RE.CONSUMPTION,23418.6046,23188.90854,22900.11361,25775.27356,25911.85387,24600.30019,24437.00863,23943.05696,20181.17512,23722.42775,23266.14422,23624.09951,26041.98061,27602.3223,28543.65726,28616.98002,27949.25425,27753.58177,27048.57994,27170.97895,27306.31481,27187.29294,29070.5305,,,,
DOM,2.1_SHARE.TOTAL.RE.IN.TFEC,25.6233448,25.5476545,22.74049354,24.27321315,21.90813183,19.75415229,17.81086989,15.84132497,13.24733816,14.30934627,13.13684698,13.17976394,14.68471325,15.87508275,15.52814484,15.13668703,14.17211699,14.08217233,13.9169519,13.95341379,13.30840322,13.20162808,13.19235357,,,,
DOM,5.1.2_RE.CAPACITY,0.23,0.23,0.38,0.38,0.382,0.382,0.408,0.408,0.4105,0.4105,0.4105,0.4105,0.552,0.5521,0.5526,0.48061,0.479,0.479,0.4822,0.5042,0.5332,0.567,0.586,,,,
DOM,5.1_RE.SHARE.IN.CAPACITY,15.6462585,15.6462585,23.45679012,23.45679012,23.55117139,23.55117139,24.75728155,17.4732334,13.91289612,13.28264035,13.28264035,8.060968809,10.77661942,9.965524088,10.22273198,8.693143485,8.618207988,8.664978292,8.694241102,8.884268396,9.352417035,18.65131579,18.50915982,,,,
DOM,3.1.6_SOLAR.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DOM,2.1.6_SHARE.SOLAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DOM,3.1.2_MODERNBIO.CONSUM,5265.557125,5268.483954,6102.845517,8177.719256,10450.60868,9598.157718,9227.116606,9961.149221,6599.599561,9754.165429,10700.11264,11282.38063,11255.53117,11298.92739,11023.19611,10170.72709,9982.727232,9909.917247,10102.7435,9889.194002,10032.18833,9528.980629,10492.02963,,,,
DOM,2.1.2_SHARE.MODERNBIO,5.761282029,5.804387368,6.06030701,7.701160654,8.835852257,7.707364048,6.725167381,6.590545313,4.332112803,5.883703479,6.041643222,6.294382282,6.346838597,6.498417252,5.996771339,5.379712069,5.061901723,5.028293774,5.198032416,5.078507336,4.889433394,4.627090257,4.761336043,,,,
DOM,3.1.1_TRADBIO.CONSUM,17098.27,16328.77,15489.87,14827.98,14156.24,13535.34,12934.45,12352.53,11757.79,11241.69,10710.75,10226.6,12673.69,12643.34,12622.95,12612.57,12614.2,12657.58,12713.97,12782.39,12865.79,12963.21,13106.4,,,,
DOM,2.1.1_SHARE.TRADBIO,18.70798347,17.98971149,15.38190136,13.96387582,11.96891483,10.86893922,9.427250672,8.172742612,7.718055031,6.780976911,6.04764943,5.705367685,7.146518778,7.271637024,6.867059608,6.671302303,6.396232134,6.422458344,6.541552618,6.564282325,6.270458766,6.294686182,5.94775052,,,,
DOM,11.1_THERMAL.EFFICIENCY,28.24743083,26.26866485,32.4,29.45658217,28.61967213,27.0014295,31.09063291,31.01039248,30.36738022,28.90236382,31.63935514,37.90810313,30.89402031,39.2410596,44.36291601,36.92436102,38.66959434,39.209906,39.33113855,39.57350946,40.73251366,40.55578947,42.6119032,,,,
DOM,4.1.1_TOTAL.ELECTRICITY.OUTPUT,3698,3895,5581,5353,5653,5477,6615,7236,7693,7676,8538,10308,10462,13640,11435,12688,13860,14349,14749,14381,15332,15894,16966,,,,
DOM,8.1.1_FINAL.ENERGY.CONSUMPTION,91395.58,90767.27,100701.92,106188.14,118275.05,124532.3,137202.78,151143.02,152341.36,165782.75,177106,179245.24,177340.75,173871.99,183818.85,189057.09,197212.98,197083.1,194357.07,194726.39,205181,205938.94,220358.94,,,,
DOM,1.1_TOTAL.FINAL.ENERGY.CONSUM,91395.58,90767.27,100701.92,106188.14,118275.05,124532.3,137202.78,151143.02,152341.36,165782.75,177106,179245.24,177340.75,173871.99,183818.85,189057.09,197212.98,197083.1,194357.07,194726.39,205181,205938.94,220358.94,,,,
DOM,5.1.1_TOTAL.CAPACITY,1.47,1.47,1.62,1.62,1.622,1.622,1.648,2.335,2.9505,3.0905,3.0905,5.09244,5.1222,5.5401,5.4056,5.52861,5.558,5.528,5.5462,5.6752,5.7012,3.04,3.166,,,,
DOM,6.1.1_PRIMARY.ENERGY.SUPPLY,165179.48,166197.62,184410.24,178341.81,205137.92,215455.78,224882.16,251282.11,254569.87,262692.14,289554.86,281654.79,294408.87,290326.28,256498.94,277399.62,290121.92,294537.53,291266.47,284337.48,297788.08,302144.48,316138.19,,,,
DOM,12.1_TD.LOSSES,37.68079535,39.81835247,39.94089948,40.07463902,40.02466705,41.00367197,33.18640118,40.77106233,38.89654815,39.61323476,39.13909956,16.23495969,34.6496722,14.47143619,14.368111,14.39239897,14.48502584,14.43770685,14.47619644,14.48493567,14.55470985,14.51808039,14.52438922,,,,
DOM,3.1.8_WASTE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DOM,2.1.8_SHARE.WASTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DOM,3.1.5_WIND.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
DOM,2.1.5_SHARE.WIND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ECU,1.2_ACCESS.ELECTRICITY.RURAL,75,,,,,,,,,,82.4,,,,,,,,,,92.7,,92.3,,,,
ECU,1.1_ACCESS.ELECTRICITY.TOT,89,,,,,,,,,,94,,,,,,,,,,97,,97.2,,,,
ECU,1.3_ACCESS.ELECTRICITY.URBAN,100,,,,,,,,,,100,,,,,,,,,,99.13106053,,99.50764173,,,,
ECU,2.2_ACCESS.NONSOLIDFUEL.RURAL,,,,,,,,,,,,,,,,,,,,,83.46984088,,85.24960577,,,,
ECU,2.1_ACCESS.NONSOLIDFUEL.TOT,75.07840395,,,,,,,,,,87.31696159,,,,,,,,,,94.7978422,,96.17735669,,,,
ECU,2.3_ACCESS.NONSOLIDFUEL.URBAN,,,,,,,,,,,,,,,,,,,,,100,,100,,,,
ECU,3.1.9_BIOGAS.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ECU,2.1.9_SHARE.BIOGAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ECU,18.2_DECOMP.ACTIVITY.INDEX,1,1.029354463,1.009320092,1.036453707,1.077510944,1.10112113,1.119586372,1.156491494,1.179503592,1.131348779,1.195160865,1.242069338,1.281622264,1.316876301,1.408219643,1.467793843,1.525172063,1.544457373,1.622759529,1.645803435,1.687448885,1.800129152,1.879005456,,,,
ECU,18.5_DECOMP.ACTIVITY.RATE,,,,,,,,,,,,,,,,,,,,,,,,,2.908506314,,5.523383348
ECU,18.1_DECOMP.EFFICIENCY.IND,1,0.988271329,0.989162928,0.936480279,0.970509224,0.990334794,1.116748072,1.071985417,1.018268993,0.900070489,0.918131153,0.875964447,0.879881837,0.855127541,0.839349074,0.81548012,0.836330635,0.844785671,0.865957305,0.873308439,0.876019841,0.84571097,0.84710607,,,,
ECU,18.4_DECOMP.EFFICIENCY.RATE,,,,,,,,,,,,,,,,,,,,,,,,,-0.751387239,,-1.664138806
ECU,18.3_DECOMP.STRUCTURE.INDE,1,1.01101443,1.02883113,1.040244655,1.022658916,1.028171196,1.028885689,1.047792911,1.081930722,1.107896411,1.127244407,1.134991532,1.129564336,1.132818353,1.132333624,1.144151886,1.15734975,1.167350838,1.188859798,1.21579469,1.225327356,1.235450829,1.244145046,,,,
ECU,18.6_DECOMP.STRUCTURE.RATE,,,,,,,,,,,,,,,,,,,,,,,,,0.997894196,,0.764938141
ECU,8.1.2_FINAL.ENERGY.INTENSITY,2.964237489,2.935267437,2.854540569,2.756708781,2.800183189,2.730177174,3.078010615,3.011366385,2.905765972,2.616987884,2.839121311,2.781001479,2.75550042,2.707323622,2.622682367,2.570212851,2.626362513,2.64962018,2.746775761,2.842806298,2.887391458,2.788725037,2.80151348,,,,
ECU,6.1_PRIMARY.ENERGY.INTENSITY,3.563633398,3.591467428,3.560979196,3.255759052,3.34192515,3.827307031,3.962535761,3.943050146,3.923378289,3.705747313,4.061559925,4.143625604,4.112924916,3.944382832,3.954805964,3.693859991,3.817649345,3.936375333,3.86850665,4.124569847,4.147199659,3.991257302,3.936454233,,,,
ECU,14.1_AGR.ENERGY.INTENSITY,0.292835391,0.25802695,0.236444462,0.208338387,0.197751718,0.213391664,0.180751736,0.102938819,0.09595846,0.083818941,0.14315686,0.136385152,0.138340627,0.133821831,0.142586687,0.162781985,0.184434511,0.195483061,0.233509143,0.259973538,0.288428362,0.302042961,0.33627302,,,,
ECU,13.1_INDUSTRY.ENERGY.INTENSITY,2.02447173,2.022351531,2.141469533,1.926000539,1.908107037,2.296373683,2.614311026,2.348382142,2.614463991,2.627779948,2.711990847,2.487114026,2.469321008,2.313651337,2.018827962,1.701170251,1.773292561,1.690451433,1.942123549,2.131227635,2.141765038,2.084937268,2.083742532,,,,
ECU,17.1_HOUSEHOLD.ENERG.INTENSITY,20.98008627,21.4312,22.01798655,21.51821397,22.01654468,23.40016598,23.97760081,23.53168627,22.80927099,20.64875465,19.90943116,19.89432584,20.07677346,20.62903476,21.54748757,22.9205363,23.30921167,23.99683198,23.88107513,23.00777337,22.94945098,22.45509185,23.34491892,,,,
ECU,15.1_SERVICES.ENERGY.INTENSITY,0.128428503,0.129791054,0.140461898,0.131550916,0.145845616,0.149196311,0.166996994,0.210343186,0.218832687,0.217307184,0.228345583,0.230856998,0.23148178,0.247500262,0.255814437,0.270690397,0.280547404,0.275658092,0.25202898,0.250303237,0.247459593,0.259866154,0.255472233,,,,
ECU,16.1_TRANS.ENERGY.INTENSITY,29.46311668,28.51647931,27.32662391,26.25157768,27.94395349,25.4513957,29.93874453,29.26311232,25.12295772,2.625517754,2.644879195,19.75677668,19.96988955,19.26664466,19.77489873,19.84615924,2.215276589,2.867612632,2.587252826,2.171889957,2.235931569,19.22428952,19.39196622,,,,
ECU,10.1_ENERGY.SAVINGS,0,2756.438638,2961.641912,15955.52053,7903.156135,3041.227713,-29202.45967,-18031.35566,-4435.056529,27814.85819,24087.97671,38707.82379,38164.36538,48223.36025,57777.4763,72421.40551,68974.68656,68987.269,65395.62531,64760.57449,66981.7821,87406.32248,92026.12792,,,,
ECU,9.1_FINAL.PRIMARY.RATIO,87.49233029,86.49192125,80.3034713,87.31887225,86.63368214,79.84153291,83.87796616,81.89832347,84.86459803,78.36831961,81.59081798,76.66471971,81.18118581,76.95559356,69.3795724,71.52264938,69.57600097,70.03460008,79.33606654,83.47115975,78.80406165,,,,,,
ECU,6.1.2_GDP.PPP,74369493272,77560942868,79200822163,80763627104,84202744634,86099452526,87590477655,91381275074,94366271294,89893889641,90875352534,94524570362,98397030898,1.01E+11,1.09E+11,1.15E+11,1.20E+11,1.23E+11,1.31E+11,1.31E+11,1.35E+11,1.46E+11,1.53E+11,,,,
ECU,3.1.7_GEOTHERMAL.CONSUM,0,0,0,0,0,64.98,69,71.97,75.99,79.97,82.98,87,90.98,95,98.98,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,,,,
ECU,2.1.7_SHARE.GEOTHERMAL,0,0,0,0,0,0.027643211,0.025593052,0.026153553,0.027712711,0.033993448,0.032162024,0.033095833,0.03355548,0.034716366,0.034504925,0.03445683,0.032297921,0.031328308,0.028413894,0.027299418,0.026106921,0.025066712,0.023736216,,,,
ECU,3.1.3_HYDRO.CONSUM,13550.04582,13790.12271,13636.30118,15627.01847,17621.29352,14083.26626,17271.28869,17714.22764,17626.36706,19353.80957,20426.65878,18621.64808,20601.49785,21558.82233,20742.13049,21084.38209,21132.55298,24261.59153,33563.36714,27595.95189,26770.72098,35452.0049,37403.04434,,,,
ECU,2.1.3_SHARE.HYDRO,6.146571612,6.057276156,6.031574205,7.018905916,7.473518151,5.991177257,6.406159322,6.437265321,6.428140804,8.226868947,7.917120882,7.083896102,7.598297992,7.878357628,7.230810858,7.123256796,6.692200458,7.452442585,9.350582798,7.386542036,6.852643385,8.713258005,8.704841195,,,,
ECU,3.1.4_BIOFUELS.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.18,134.02,160.81,,,,
ECU,2.1.4_SHARE.BIOFUELS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027435433,0.032938922,0.037425443,,,,
ECU,3.1.10_MARINE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ECU,2.1.10_SHARE.MARINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ECU,8.1_FINAL.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,,,-0.430323664,-0.256307466,0.168730971,-1.498345651
ECU,7.1_PRIMARY.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,,,1.316454719,0.453295816,0.208879928,-2.573941892
ECU,4.1.2_REN.ELECTRICITY.OUTPUT,4987,5075,4974,5810,6565,5161,6344,6534,6506,7177,7609,7071,7525,7181,7412,7029,7349,9246,11514,9461,8917,11432,12536,,,,
ECU,4.1_SHARE.RE.IN.ELECTRICITY,78.5478028,72.77028965,69.1217343,78.39697747,80.61149312,61.22909005,67.92291221,63.05732484,59.74288338,69.62553357,71.70184697,63.99095023,63.29912517,62.19469946,57.57787617,55.27246992,51.94373763,56.51243812,61.16009774,50.89842909,45.60892026,55.5977045,54.86934827,,,,
ECU,3.1_RE.CONSUMPTION,53345.41582,55010.21271,47025.86118,48131.78847,49168.24352,47845.78626,52010.63869,45522.86764,49880.17706,49533.97957,51685.63878,48454.93808,48961.03785,49175.54233,48487.81049,38239.41728,42314.71542,42097.38285,52837.58037,48485.27651,46603.34238,53788.86264,57462.98284,,,,
ECU,2.1_SHARE.TOTAL.RE.IN.TFEC,24.19854685,24.16309535,20.80035983,21.61848695,20.85316608,20.35412674,19.29146365,16.54279165,18.19074801,21.0557801,20.0327158,18.43283396,18.05793726,17.97048573,16.90309425,12.91900269,13.40011111,12.9310696,14.72028024,12.97793729,11.92930463,13.22002068,13.37340714,,,,
ECU,5.1.2_RE.CAPACITY,0.911,0.911,1.486,1.487,1.495,1.504,1.504,1.507,1.5142,1.7292,1.74754,1.75771,1.70163,1.73358,1.73271,1.77418,1.90102,2.16002,2.13702,2.16202,2.34452,2.346,2.297,,,,
ECU,5.1_RE.SHARE.IN.CAPACITY,54.51825254,54.09738717,64.77768091,60.78319163,58.33008194,58.98039216,54.9105513,48.20857326,44.28521292,49.68108947,51.52644521,54.07157206,49.95053763,52.50758728,52.49029842,49.5943959,46.40006639,47.06930892,49.82536803,43.77427101,44.72124093,43.96551724,42.66344725,,,,
ECU,3.1.6_SOLAR.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ECU,2.1.6_SHARE.SOLAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ECU,3.1.2_MODERNBIO.CONSUM,12287.68,12627.6,12757.51,12327.66,11434.82,12547.58,13687.36,8105.43,13863.33,13535.38,15549.98,14568.22,13682.38,13298.45,13602.41,2876.745186,7385.822441,4628.656625,6991.64787,9958.4474,9663.051704,10344.79452,10391.82589,,,,
ECU,2.1.2_SHARE.MODERNBIO,5.573937245,5.546641029,5.642869515,5.536992604,4.849719728,5.337879333,5.076830714,2.945474367,5.055802875,5.753585465,6.026980365,5.541923919,5.046370959,4.859724867,4.741868439,0.971894486,2.338922532,1.42178627,1.947837416,2.665553651,2.473502577,2.542503983,2.418498164,,,,
ECU,3.1.1_TRADBIO.CONSUM,27507.69,28592.49,20632.05,20177.11,20112.13,21149.96,20982.99,19631.24,18314.49,16564.82,15626.02,15178.07,14586.18,14223.27,14044.29,14176.3,13694.35,13102.46,12171.66,10819.91,9951.1,7746.5,9399.2,,,,
ECU,2.1.1_SHARE.TRADBIO,12.47803799,12.55917816,9.125916106,9.062588427,8.529928204,8.997426944,7.782880563,7.133898413,6.679091618,7.04133224,6.05645253,5.773918102,5.379712824,5.197686867,4.895910026,4.78939458,4.336690197,4.024687776,3.390962359,2.896139272,2.547235826,1.903905106,2.187483527,,,,
ECU,11.1_THERMAL.EFFICIENCY,31.40268097,32.46799205,30.38028617,30.39426049,30.79229025,34.14921021,31.0055355,31.38303146,31.84324324,35.10638853,35.86916667,35.90703043,36.35833333,36.91150442,38.55878489,30.74594595,29.45662469,32.27267932,38.1804493,38.45771681,36.10438216,33.91706263,36.99399249,,,,
ECU,4.1.1_TOTAL.ELECTRICITY.OUTPUT,6349,6974,7196,7411,8144,8429,9340,10362,10890,10308,10612,11050,11888,11546,12873,12717,14148,16361,18826,18588,19551,20562,22847,,,,
ECU,8.1.1_FINAL.ENERGY.CONSUMPTION,220448.84,227662.11,226081.96,222641.8,235783.11,235066.76,269604.42,275182.5,274206.3,235251.22,258006.15,262872.97,271133.06,273646.15,286857.6,295993.57,315778.84,325552.21,358944.12,373597.71,390662.69,406874.27,429680.95,,,,
ECU,1.1_TOTAL.FINAL.ENERGY.CONSUM,220448.84,227662.11,226081.96,222641.8,235783.11,235066.76,269604.42,275182.5,274206.3,235251.22,258006.15,262872.97,271133.06,273646.15,286857.6,295993.57,315778.84,325552.21,358944.12,373597.71,390662.69,406874.27,429680.95,,,,
ECU,5.1.1_TOTAL.CAPACITY,1.671,1.684,2.294,2.4464,2.563,2.55,2.739,3.126,3.4192,3.4806,3.39154,3.25071,3.40663,3.30158,3.30101,3.57738,4.09702,4.58902,4.28902,4.93902,5.24252,5.336,5.384,,,,
ECU,6.1.1_PRIMARY.ENERGY.SUPPLY,265025.61,278557.6,282032.48,262946.91,281399.27,329529.04,347080.4,360320.95,370234.58,333124.04,369095.69,391674.43,404699.6,398683.47,432559.49,425396.21,459012.37,483652.6,505530.06,542045.32,561114.14,582323.42,603752.01,,,,
ECU,12.1_TD.LOSSES,22.52689491,23.50924697,22.13762168,23.53509711,24.27239914,24.96916791,23.28071311,24.46326695,23.06361714,23.57617926,24.10610191,24.83280307,25.0679553,27.15092783,27.97363733,30.83037172,30.76541926,28.35173888,24.4095786,23.35182494,20.89862616,20.80669282,18.35781901,,,,
ECU,3.1.8_WASTE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ECU,2.1.8_SHARE.WASTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
ECU,3.1.5_WIND.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.684695312,8.915362265,8.977212718,9.299694645,9.553221477,6.112607345,,,,
ECU,2.1.5_SHARE.WIND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000824659,0.002483774,0.002402909,0.002380492,0.002347954,0.001422592,,,,
EGY,1.2_ACCESS.ELECTRICITY.RURAL,91.9,,,,,,,,,,95.9,,,,,,,,,,99.3,,100,,,,
EGY,1.1_ACCESS.ELECTRICITY.TOT,95.5,,,,,,,,,,97.7,,,,,,,,,,99.6,,100,,,,
