Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Low & middle income,LMY,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,,,,,,,,,,,,,,,5.652418943,7.564769082,8.43398459,8.7026854,10.65988152,9.971799948,10.33718692,10.40534914,10.69574063,11.23440771,11.04085721,11.28488072,11.9921644,13.55183542,14.74707883,14.92234191,16.40325849,17.52588173,16.63217891,17.00430166,17.70458718,15.96814513,15.89099825,14.94506144,15.61013741,16.80841316
Low & middle income,LMY,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.718170832,0.792461859,0.803354146,0.731637882,0.671077745,0.73753184,0.78674032,0.822718565,0.908310143,0.891318922,0.857977882,0.904266276,1.066545946,1.205646935,1.338394273,1.428751091,1.506040655,1.640127579,1.706862587,1.779254592,1.673689051,1.807887967,2.45787788,2.528853369,2.430936352,2.36645232,2.342187192,2.311047166,2.460660826,2.696021837,2.649943556,2.814827039,2.958675437,3.047042939,2.957527292,2.786002957,2.65109295,2.361009279,2.169399509,2.362921855,2.201767631,2.122002932,2.168243789,2.155719676,2.26812633,2.538071181
Low & middle income,LMY,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,7.1716605,7.214782539,7.291534168,7.110092705,6.871091,7.305831969,7.407421059,7.583109171,7.87942357,8.080711547,8.585216823,8.678352025,9.051520066,9.331618529,9.349907962,9.56008045,10.2236994,10.10570112,9.80406314,9.841037488,14.5928063,14.01868258,13.22623181,13.12149062,12.88113478,12.79402393,11.83445173,11.81977622,11.70366951,11.41491673,11.2163112,11.59640025,11.6937491,11.72241759,11.48819772,11.31400832,11.32108063,11.53898017,12.09184023,12.95243248,12.8173896,13.27471655,14.11037139,14.87085936,15.64290201,16.03923369
Low & middle income,LMY,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.700400209,2.601863956,2.701740517,2.635594121,2.69718594,2.702241914,2.961845646,2.85074258,3.152826093,3.131457305,3.096326178,3.348446021,3.434773384,3.138756798,2.956383639,2.930360641,3.084137679,3.171432091,3.182056395,3.315852921,3.394965654,3.461029333,3.620314591,3.72892388,3.470729269,3.349658366,3.336205201,3.475858737,3.481951655,3.320022551,3.324444537,3.358601852,3.261395999,3.294011608,3.244462174,3.313646217,3.300893012,3.293569921,3.324023304,3.377106723,3.336902892,3.347790364,3.304100863,3.25863895,3.114604711,2.985469233
Low & middle income,LMY,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.005368843,0.063517086,0.132694553,0.279036324,3.402161718,2.896215231,3.409108226,3.421715924,3.145784635,6.295562148,6.343392999,4.13407738,3.073266471,3.481740074,3.551275188,3.506409413,1.477468622,2.086608331,1.974286816,3.018677043,3.767738238,2.030291189,1.936405944,1.870031963,1.548238438,1.601549935,1.919995541,1.628629636,0.819703991,1.3970693,2.803400811,2.341678875,2.257423851,2.487458357,3.374708103,4.193012325,4.273025908,3.717849497,4.686481965,2.344425447,2.830680901,3.660229981,3.083519254,2.605826409,2.245590897,0.98745807
Low & middle income,LMY,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,24.81047458,23.32838666,23.07824202,23.1681101,22.03113016,22.04251491,22.58318513,23.27174531,23.8754935,22.24670148,23.98556161,25.27206657,26.13891013,24.03250745,23.60732627,24.02562325,23.89260906,25.41717818,24.8050314,24.38590482,23.89823564,23.40853826,24.5368267,25.50140313,25.72658734,26.73681762,28.66766315,30.4279438,31.08198761,32.80688044,33.61862034,34.01431674,32.58576533,33.94351976,33.60964012,33.5840361,32.92160803,34.02026669,34.45958556
Low & middle income,LMY,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.24602398,0.168209396,0.173880831,0.303425956,0.39625176,0.191129936,0.213341473,0.18331761,0.146388034,0.298357101,0.52029935,0.316019424,0.25195232,0.313139922,0.175798912,0.211883209,0.170340989,0.223494029,0.356327906,0.298164532,0.201161523,0.147791798,0.153009577,0.101263289,0.132823756,0.147376719,0.113603724,0.104362912,0.113849896,0.100693216,0.148240666,0.113021985,0.142491565,0.162779296,0.242286221,0.388129691,0.711560316,1.043110982,1.061347448,0.593445405,1.05866253,1.28148511,0.983629402,0.961489659,0.716225261,0.361193346
Low & middle income,LMY,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.199961959,0.348342464,0.420437022,0.73720573,3.929139929,3.308880238,3.792759092,3.928885006,3.5854663,6.807414166,7.123862489,4.687117643,3.664424245,4.170150858,4.03375945,3.952793292,1.968474042,2.682280605,2.404108152,3.267439915,3.877770391,2.321088819,2.428032803,2.212487674,1.93468367,2.067794564,2.310411413,1.988553949,1.2063825,1.701639265,3.129239826,2.634981126,2.608841818,2.922375291,3.810123092,4.747388702,5.154446907,4.933622598,5.918418326,3.119947179,4.050485615,5.108186013,4.224315001,3.685120867,3.089071292,1.519071479
Low & middle income,LMY,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.170492003,0.153189998,0.16353261,0.230865008,0.186521395,0.262449394,0.200711903,0.370714866,0.345647232,0.237993589,0.238277451,0.219435929,0.328035117,0.361912984,0.292038848,0.215554698,0.311756223,0.32491034,0.313306348,0.310716792,0.336171476,0.345043408,0.309323015,0.261360919,0.261393835,0.333663048,0.298657955,0.267970897,0.271167011,0.198303735,0.187501212,0.184953637,0.214113565,0.275840795,0.201887927,0.179229738,0.175485278,0.191534172,0.190251345,0.190776442,0.172016395,0.162579797,0.165777453,0.160461149,0.169555239,0.219717813
Low & middle income,LMY,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,,,,,,,,17.22736541,15.44896309,14.99753047,14.58289328,13.35277813,12.99099484,13.2515666,13.92183734,14.31541305,12.02300207,13.87986049,15.46800343,16.29787265,9.439701148,9.588643692,10.79939144,10.77111844,12.5360434,12.01100747,12.55145309,12.07845942,11.70486874,13.12190996,14.28509193,14.13018709,15.04306852,16.94524556,18.93974608,19.76797929,21.48579981,22.07964017,21.9224765,19.63333284,21.12613016,20.33492357,19.47366471,18.05074867,18.37736468,18.42035187
Low & middle income,LMY,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,,,,,,,,,,,,,,,,,,,,,1.203487572,1.153889582,1.129105025,1.035847382,0.973498769,0.939823871,0.876026958,0.836958398,0.825698049,0.815436721,0.779593012,0.749426695,0.739595707,0.714300362,0.660719878,0.612908886,0.572269877,0.533824435,0.506840632,0.514568757,0.495318415,0.488270982,0.485597423,0.480829288,0.482334255,0.490967533
Low & middle income,LMY,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,,0.097845251,0.096023155,0.097134823,0.245131846,0.717492631,0.718185905,0.721301028,0.62323834,0.526782946,0.727996812,1.167923634,1.346025349,0.82260963,0.655127042,0.734991821,0.432349254,0.172257198,0.288218748,0.395455434,0.469257413,0.424562102,0.320366731,0.164911102,0.13063612,0.211360564,0.158221929,0.13141496,0.120133712,0.079334993,0.125704597,0.390681884,0.178241051,0.195798885,1.018686376,0.761406638,0.725744904,0.81413616,2.02897781,0.748545139,1.101971537,1.502128686,0.805628985,0.540227673,0.430917803,0.281507964
Low & middle income,LMY,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.908282471,0.849638124,0.95799377,1.398939957,1.087622304,1.245350541,1.140977115,1.498551051,1.42668182,1.43819134,1.435923356,1.094444268,1.505443251,1.181649562,0.895978079,0.749800454,0.992398067,1.060440742,1.019033188,0.87921456,0.844211136,0.872513419,1.082917161,0.92942448,0.869801276,1.003238265,0.893766592,0.766849387,0.723105903,0.591430279,0.53603903,0.522017695,0.574033491,0.708521505,0.512946688,0.452436494,0.469700574,0.505902802,0.514073459,0.490556164,0.452949077,0.415579914,0.408265004,0.394745645,0.432136613,0.489713879
Low & middle income,LMY,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.635133488,0.463901221,0.460799024,0.684190725,0.956113555,0.558038664,0.587023708,0.505213905,0.398201237,0.65132986,1.056591565,0.685267338,0.574904788,0.651037858,0.426367072,0.477029538,0.387708615,0.455191996,0.906442148,0.666439273,0.443969375,0.355991649,0.365976371,0.232139071,0.276140594,0.282095092,0.236264592,0.216179972,0.226485919,0.189726942,0.264508629,0.234046138,0.266770939,0.337355969,0.490565348,0.853448825,1.292665773,1.90838643,2.004914419,1.081090523,1.844521006,2.108295985,1.611901012,1.546788463,1.127443628,0.690963238
Low & middle income,LMY,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,4.39E-05,6.31E-05,0.000143334,0.00036025,0.016019309,0.048630496,0.046235712,0.04724223,0.051375452,0.1344129,0.175692567,0.110155448,0.026998725,0.147513033,0.149175539,0.145855764,0.122674777,0.131956205,0.199044965,0.516674189,0.727686636,0.653490963,0.483887807,0.478112264,0.380890884,0.325842899,0.37081838,0.341987903,0.179604863,0.166244619,0.458432262,0.719904696,0.572290184,0.580407895,0.494323519,0.623431076,0.773829286,0.654418194,0.78142068,0.630281062,0.323604467,0.521001917,0.688452531,0.598736973,0.554165981,0.33054956
Low & middle income,LMY,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.010553023,0.048624282,0.153114696,0.36234319,5.218184255,4.353756165,5.023272811,5.021977002,4.749270446,11.01147326,9.561757494,6.069621855,4.377792692,5.437814314,5.562008641,5.44193181,2.17951639,3.530613421,2.636423196,4.675260821,6.006090654,2.640274211,2.74755917,2.829595502,2.360733548,2.413583151,2.975008769,2.48813865,1.179683551,2.337111025,4.352481336,3.214679787,3.32630387,3.657516456,4.705082619,6.130252566,6.210166279,5.373790865,6.176137979,3.223165518,3.981529299,4.943295597,4.308825714,3.751129771,3.103947051,1.173005469
Low & middle income,LMY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.554012897,1.46007198,1.668073979,2.542968944,7.523071269,6.923268497,7.51569525,7.794285217,7.248767295,13.7621903,12.95796179,9.127412543,7.831164805,8.240624398,7.688656372,7.549609387,4.114647103,5.350459561,5.049162245,7.133044276,8.491215214,4.946832343,5.00070724,4.634182419,4.018202422,4.236119971,4.634080262,3.944570872,2.429013948,3.363847857,5.737165853,5.0813302,4.917639535,5.47960071,7.22160455,8.820975598,9.472106816,9.256634451,11.50552435,6.173638407,7.704575385,9.490302099,7.823073245,6.831628524,5.648611077,2.965740109
Late-demographic dividend,LTE,Adjusted net national income (constant 2005 US$),NY.ADJ.NNTY.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06546E+13,,,,,
Late-demographic dividend,LTE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2.43136E+11,2.70971E+11,3.10336E+11,3.93409E+11,4.54345E+11,4.99573E+11,5.36889E+11,6.22032E+11,6.45525E+11,7.34643E+11,8.07954E+11,8.62877E+11,8.88591E+11,8.1163E+11,8.60434E+11,9.20558E+11,9.99077E+11,1.03114E+12,1.16865E+12,1.41091E+12,1.4528E+12,1.69216E+12,1.59131E+12,1.67004E+12,1.96574E+12,2.45501E+12,2.74487E+12,2.87687E+12,2.77381E+12,2.52983E+12,2.75956E+12,2.84465E+12,3.00988E+12,3.41759E+12,4.08707E+12,4.89398E+12,5.89474E+12,7.47584E+12,9.1467E+12,8.99302E+12,1.06546E+13,1.27405E+13,1.36626E+13,1.46592E+13,1.52777E+13,1.44099E+13
Late-demographic dividend,LTE,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,,,,,,,,,,,,10.4466755,12.52565669,11.45669212,13.60869057,14.92977439,15.78199267,17.52864866,,,,3.940059967,7.97784388,9.210006257,11.96100949,10.58318769,11.51273036,11.08651792,11.53264365,12.21773541,12.28274205,13.30341953,14.08338842,16.05860943,17.52796973,17.500292,18.45490313,19.28306159,18.43257877,18.59370873,18.8627376,17.5518999,17.94586331,17.27497194,17.55225271,19.0294333
Late-demographic dividend,LTE,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,,,,,,,,,,,,,,,,3.226758374,7.271700251,8.5421153,11.32722105,9.9765647,10.93760668,10.52526241,10.97025089,11.65413992,11.7550941,12.79787986,13.59819391,15.59290273,17.08959667,17.0845152,18.06390708,18.90972585,18.07496262,18.22725306,18.5211991,17.21457159,17.60657527,16.93670784,17.21796715,18.68821324
Late-demographic dividend,LTE,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.924232413,1.018868269,1.016010944,0.916050894,0.889730444,1.018334672,1.072644414,1.098754542,1.280645691,1.244295197,1.246236304,1.304796535,1.483314204,1.79461431,1.947760213,2.076413803,2.152006393,2.32017858,,2.214521926,2.281478135,2.308195986,3.113779755,3.312524389,3.008093318,2.678486604,2.625893002,2.61197688,2.741361346,3.133428921,3.052464786,3.135096297,3.196654465,3.354426417,3.256804482,3.053831498,2.901605352,2.533521525,2.233718378,2.458309499,2.407069035,2.257726019,2.273390397,2.244385324,2.34231676,2.693961893
Late-demographic dividend,LTE,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,7.225911158,7.36004954,7.519351226,7.647099019,7.536919216,7.821466599,8.037608574,8.045450239,8.08547711,8.174285733,8.762022729,8.98404387,9.380652253,9.576046544,9.468635146,9.842284035,10.20830187,10.10889723,,9.950761015,19.81779564,19.38962893,18.78106764,18.1454932,16.66423614,15.56357559,13.95649967,13.86405706,13.6670344,13.34271517,13.18878467,13.45441018,13.54815401,13.57986105,13.2926412,13.25809591,13.19016596,13.36537181,13.87640088,15.05172075,15.09158153,15.50313392,16.40972987,17.29420832,18.17697927,18.79686805
Late-demographic dividend,LTE,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.671807721,2.571347059,2.738079507,2.538608352,2.793953832,2.739752853,2.686084834,2.760212521,2.986454044,2.972385614,3.043539515,3.362159802,3.547048731,3.097587978,2.894734679,3.018889879,3.340201926,3.375573015,3.482586977,3.540930095,3.60034309,3.651563776,3.555407038,3.557809273,3.5805657,3.38363712,3.413264864,3.548023001,3.56000123,3.184544538,3.20717114,3.221307489,3.19069217,3.22711295,3.228205491,3.294884656,3.267511034,3.229790007,3.261735855,3.251172636,3.253813342,3.245762586,3.163672206,3.117322935,3.020013451,2.843661809
Late-demographic dividend,LTE,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.002248331,0.040364017,0.069345141,0.135976142,2.127303152,2.402711746,2.688593493,2.584217725,2.721209841,4.855460851,5.458230578,4.26879071,3.127768328,3.479804603,3.50910608,3.549084408,1.620094113,2.034286642,2.275877181,3.191085038,4.083690436,1.977542329,1.887970734,1.736968671,1.335432561,1.259525213,1.49526937,1.248003685,0.585779977,1.187597225,2.415824016,2.163123063,1.979616448,2.20976865,3.106232935,3.744519217,3.870127158,3.272656889,4.361624989,2.230401872,2.790869948,3.672224401,3.150800899,2.639209905,2.261409068,1.080860132
Late-demographic dividend,LTE,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,22.02160147,23.33999381,23.99842882,26.21963628,27.86447416,26.8847957,29.16836823,,,,24.37645722,28.6192418,29.18095621,29.71794598,27.06408451,26.47043668,25.54998236,25.2345937,26.97275708,28.06294345,29.07581565,29.8789649,32.26733491,34.36043422,34.81122695,36.14613973,36.52139024,36.95644711,35.76494691,37.16420204,37.23335126,37.75073807,37.44176479,38.13551684,39.16833809
Late-demographic dividend,LTE,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,0.397802962,0.279190683,0.240981196,0.343667304,0.48054222,0.27921918,0.349687113,0.27783436,0.236649717,0.323330003,0.35303178,0.307224475,0.276611431,0.33184444,0.279393738,0.264576424,0.214284349,0.277846907,0.361787863,0.288613682,0.237125172,0.193961713,0.230562599,0.163123893,0.186138276,0.211826564,0.169603575,0.180428703,0.173034801,0.179963819,0.255522362,0.173415492,0.189398833,0.205155159,0.348779784,0.504688209,0.949208283,1.25148549,1.273465112,0.647784301,1.230251187,1.461524682,1.101635044,1.076283395,0.789223652,0.378864031
Late-demographic dividend,LTE,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.416638925,0.367086179,0.379767041,0.59351027,2.715968963,2.789801137,3.138483474,2.982912782,3.076549464,5.347442377,6.050166771,4.755736233,3.576657854,4.364584959,4.186209609,4.130624521,2.13062184,2.65225982,,2.875372389,3.540349738,1.930835354,2.345833297,2.091232092,1.67878291,1.633447857,1.799205627,1.549945892,0.865737211,1.49473616,2.793038,2.448957532,2.284674398,2.549818673,3.574048632,4.36336189,4.91689186,4.609811416,5.713830394,2.932007768,4.079841917,5.187530943,4.302500683,3.759487782,3.083351203,1.491253714
Late-demographic dividend,LTE,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.06359422,0.057279027,0.071587714,0.109335932,0.088636685,0.100037365,0.091151628,0.109699141,0.097966745,0.115037219,0.106224629,0.072230177,0.093039638,0.457014784,0.300785213,0.221230983,0.248318242,0.274083233,,0.228506376,0.261568331,0.218632072,0.183424227,0.170649067,0.143601898,0.151119976,0.123705568,0.107021111,0.094740751,0.095861062,0.074776704,0.067658577,0.072444897,0.086627158,0.056211578,0.044684773,0.047640892,0.045082941,0.040394829,0.034194403,0.035506081,0.032604927,0.032990754,0.030028841,0.033348831,0.032012498
Late-demographic dividend,LTE,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,,,,,,,,,,,,13.0375576,13.95934156,14.42238228,16.75100113,18.02219013,16.67649384,19.05947101,,,,4.986828291,9.838174158,11.035463,13.05370984,11.50050893,12.51393701,11.6859253,11.5675593,13.6300419,14.87415878,15.62140547,16.33081089,18.68747386,21.06779302,21.55313104,22.95597378,23.15601842,23.08004623,20.71322616,22.07262051,21.73021734,21.3410082,20.14755647,19.95853757,20.37147005
Late-demographic dividend,LTE,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,,,,,,,,,,,,,,,,,,,,,0.71855785,0.713301593,0.706143629,0.667890957,0.633788443,0.606622991,0.575123677,0.561255505,0.562392765,0.563595497,0.527647948,0.505539669,0.485194509,0.4657067,0.43837306,0.4157768,0.390996041,0.373335741,0.357616159,0.366455664,0.341538497,0.337328309,0.339288043,0.338264103,0.334285566,0.341220061
Late-demographic dividend,LTE,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,,0.032485626,0.029109245,0.029330386,0.288576474,1.104453079,1.074077733,1.065529755,0.945713984,0.791358724,1.184852605,2.008465601,2.255493208,1.374278504,0.996364382,1.130229228,0.531149035,0.056822292,0.25922465,0.416927625,0.5663973,0.427051957,0.291926856,0.11030213,0.055936096,0.122380096,0.071472098,0.057702299,0.070615493,0.039981103,0.084820335,0.418042172,0.136413013,0.145924663,1.194925547,0.885644082,0.827461005,0.903817355,2.333329243,0.828958445,1.285163539,1.729474895,0.878109417,0.552937558,0.428041304,0.264147288
Late-demographic dividend,LTE,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,1.012948662,0.964222532,1.167668766,1.764209054,1.394951038,1.485100875,1.454849067,1.593927881,1.577720041,1.925490328,1.934286005,1.378083949,1.861871837,1.680216257,1.10026968,0.964566772,1.147367529,1.332867104,1.229098756,0.857393707,0.779433453,0.741566399,1.105751033,1.003276907,0.818397085,0.804306445,0.694749058,0.581571658,0.494676675,0.482154428,0.429022634,0.40778966,0.405986558,0.472333349,0.341442473,0.303639537,0.334812425,0.351348972,0.338288974,0.313170073,0.321166944,0.272088256,0.254166352,0.242601139,0.27443802,0.261635284
Late-demographic dividend,LTE,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.819612919,0.603836585,0.516096458,0.649909648,1.160535023,0.773769324,0.856932988,0.695498947,0.594678447,0.724634838,0.820337492,0.687743421,0.619702249,0.678563743,0.614243551,0.560940107,0.447201027,0.487001863,1.006576262,0.564120619,0.467205863,0.402390746,0.470730529,0.319787966,0.366119759,0.392005296,0.31736695,0.32346753,0.310578282,0.296400604,0.403016375,0.334402692,0.336514896,0.410653926,0.652403097,1.05055774,1.618658594,2.194573856,2.308161665,1.172175161,2.128265248,2.381666295,1.798484169,1.71433811,1.238833215,0.740656978
Late-demographic dividend,LTE,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,4.36E-05,3.96E-05,0.00014562,0.000206837,0.020008248,0.056033294,0.060578598,0.067914738,0.076622742,0.163883461,0.232798294,0.140951337,0.041369734,0.16200325,0.167727338,0.161797437,0.136004234,0.156099186,0.136622776,0.871564977,1.166604703,0.952214786,0.723177678,0.712745996,0.551827553,0.433947294,0.472072765,0.435064125,0.227606383,0.211773521,0.573339085,0.923225698,0.697401362,0.700195903,0.560662164,0.666805699,0.824364354,0.674617793,0.800676609,0.679440433,0.340964719,0.544431616,0.738216401,0.655568873,0.587538543,0.388853476
Late-demographic dividend,LTE,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.004904601,0.05571822,0.120509375,0.250894188,3.841340332,4.127251328,4.812669261,4.61069847,4.753521844,8.504049953,10.49035835,6.98374932,4.250131457,5.700544833,6.043967763,5.548253516,2.498064126,3.722441622,2.722242527,5.090806963,6.066458301,2.651079985,3.049681616,2.911893802,2.261789852,2.091434137,2.562345172,2.14695562,1.008418388,2.196149067,4.245681445,3.126094372,3.137863694,3.526357408,4.215520349,5.481581746,5.603397904,4.692607381,5.296649324,2.836402859,3.574755861,4.526361094,4.254506754,3.691003398,3.191349356,1.441389861
Late-demographic dividend,LTE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.83750975,1.656302514,1.833529465,2.694550113,6.705411114,7.546607899,8.259107647,8.033569791,7.948257057,12.1094173,14.66263275,11.19899363,9.028568484,9.595606588,8.922572715,8.36578706,4.759785951,5.755232067,5.35376497,7.80081389,9.04609962,5.174303874,5.641267711,5.058006802,4.054070345,3.844073269,4.118006044,3.544761231,2.111895222,3.226458722,5.735879874,5.209554593,4.714179525,5.25546525,6.964953629,8.388228805,9.208694283,8.816965357,11.07710581,5.830146972,7.650316311,9.454022156,7.923483093,6.856449078,5.720200439,3.096682887
Middle East & North Africa,MEA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.907608691,9.361430824,9.931402645,4.454222084,-2.265419914,7.853142626,8.970133397,0.697368585,2.344159331,1.452624309,-4.339584022
Middle East & North Africa,MEA,Adjusted net national income (constant 2005 US$),NY.ADJ.NNTY.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58066E+12,1.68984E+12,1.84803E+12,2.03157E+12,2.12206E+12,2.07399E+12,2.23686E+12,2.43751E+12,2.45451E+12,2.51205E+12,2.54854E+12,2.43794E+12
Middle East & North Africa,MEA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,,,,,,,,,,,,,,,,,,,,,,,,5.01945E+11,5.22617E+11,5.97712E+11,6.70769E+11,7.02663E+11,7.00926E+11,7.25363E+11,7.74628E+11,8.01373E+11,8.06779E+11,8.83866E+11,1.02062E+12,1.20379E+12,1.41892E+12,1.71206E+12,2.09208E+12,1.94216E+12,2.23686E+12,2.65131E+12,2.81978E+12,2.87298E+12,2.87128E+12,2.65181E+12
Middle East & North Africa,MEA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,,,,,,,37.70799393,26.68784854,19.46344257,12.97582942,18.79307627,24.40987628,,,,,,,,6.568125632,8.016847058,-0.979378921,9.957233693,8.905728559,9.075121415,10.18643173,11.42040815,11.29204316,9.831910653,12.02898696,12.49982529,,,,,19.74071766,22.44319063,22.99643774,24.18271653,,,22.803878,20.95347611,20.22661385,17.37494483,13.14981996
Middle East & North Africa,MEA,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,,,,,,,,,,,,,,,7.405626317,-1.434298205,9.537467066,8.455663149,8.639926119,9.758692582,11.01889776,10.90735608,9.450228595,11.66249386,12.16840672,,,,,19.50771743,22.22645602,22.77670853,23.97758132,,,22.58329844,20.73302793,20.00288463,17.154363,12.92353204
Middle East & North Africa,MEA,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.899264637,0.965728766,0.927317652,0.901627365,0.558335475,0.555768956,0.558624662,0.571400018,0.627546791,0.558973882,0.497390273,0.524061933,0.573014678,0.643751578,0.721753042,0.796003203,0.864317371,1.013523421,1.168330745,1.256941476,1.084061853,1.507676286,1.589174229,2.097801245,2.201836593,1.95888601,1.879812263,1.826777766,2.047077762,2.22182111,2.283296891,2.278976094,2.442441372,2.448492779,2.477345561,2.281549474,2.177028572,1.964231281,1.765808168,2.169338562,2.027996605,1.796239119,1.886476679,1.903199941,2.067427787,2.080939959
Middle East & North Africa,MEA,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,7.917924464,7.526163243,6.886697855,6.916010934,4.84463451,5.388222777,5.576580269,6.380939345,7.581800405,7.189522766,7.950822645,8.029504221,9.387962537,10.22414363,10.56248966,10.06931122,11.47727799,11.35451069,11.41436542,11.12622498,11.53108037,9.80058215,8.74317204,10.26894525,10.75306696,11.06415724,10.99457433,10.87036963,11.34749262,10.95719751,10.02932104,10.08354679,10.00198499,10.47778072,10.36802658,10.12453528,10.01769058,10.08275113,10.12130057,10.95090166,10.09191261,9.535920774,10.41085344,10.71320894,10.87231117,9.899817426
Middle East & North Africa,MEA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.93063234,3.787012724,3.672744931,3.651128198,3.315011791,3.154963802,4.503542094,4.139289186,4.639260626,4.765132242,3.938086926,3.969111228,4.085007713,4.239665001,4.219075188,4.385116034,4.096942168,4.573432361,4.290787604,4.614122732,4.529056841,4.652152958,4.958104906,5.052928325,5.208933119,4.917072707,4.592873536,4.418653543,5.340053031,5.35775588,5.317357818,5.311159449,5.333009107,5.322896166,5.127670282,5.124790947,4.996073974,4.853905738,4.770064563,4.793652788,4.828954444,4.803277315,4.764879924,4.809218267,4.831808841,5.163144487
Middle East & North Africa,MEA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.028969102,0.028463537,0.052141037,0.162592096,14.93906974,10.88407069,12.45251377,12.32477414,11.10570882,21.97051079,18.88070649,11.71424955,6.8241039,6.028723733,5.582570131,4.842901349,2.174050089,3.620154699,3.180938208,5.2266646,6.314590342,5.596717562,5.506468603,5.970680691,5.212115785,5.253254674,6.265810322,5.366549139,3.123277335,4.553310314,7.852629743,5.633761429,5.489896377,6.817457219,8.109681854,10.47579683,10.64135354,9.383245104,10.68586473,6.254704667,7.606027781,9.062101512,8.777002919,8.229025971,7.580102563,4.677473927
Middle East & North Africa,MEA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,51.84926104,41.88212375,34.19439788,37.98450306,42.23033466,40.75295652,,,,,,,,19.64205174,22.47140251,11.35214305,20.90124507,22.2358511,22.08882094,23.61557753,26.02578237,24.99741669,21.08550656,24.44341403,27.38328513,,,,,37.54848507,40.38703633,39.70911062,42.26402232,,,38.58415452,37.41273898,36.39070434,33.17256019,24.73880251
